individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,target,year
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2501,Bau- und Wohnungswesen,26101,11,"Rückflüsse aus der Baumaßnahme ""Kaiserslautern Military Community Center (KMCC) - Air Base Ramstein"" durch die US-Streitkräfte", ,7,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2501,Bau- und Wohnungswesen,26102,11,Erstattung von Kosten im Bundesbau durch Dritte, ,7,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2501,Bau- und Wohnungswesen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,7,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2501,Bau- und Wohnungswesen,15212,411,Zinseinnahmen von Ländern, ,8,15000,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2501,Bau- und Wohnungswesen,16113,411,Zinseinnahmen von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm), ,8,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2501,Bau- und Wohnungswesen,16212,411,Zinseinnahmen aus Darlehen in sonstigen Bereichen, ,8,20,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2501,Bau- und Wohnungswesen,17212,411,Tilgungsbeträge von Ländern, ,8,240000,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2501,Bau- und Wohnungswesen,18113,411,Tilgungsbeträge von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm), ,9,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2501,Bau- und Wohnungswesen,18212,411,Tilgungsbeträge aus Darlehen in sonstigen Bereichen, ,9,220,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2502,Stadtentwicklung und Raumordnung,11999,419,Vermischte Einnahmen, ,23,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2502,Stadtentwicklung und Raumordnung,23201,423,Einnahmen aus Zinszahlungen und Erstattungen von Fördermitteln der Städtebauförderung und der Förderung des sozialen Wohnungsbaus von den Ländern, ,23,3500,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2502,Stadtentwicklung und Raumordnung,27201,11,Zuschüsse der Europäischen Union zu den Kosten innenpolitischer Maßnahmen, ,23,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2502,Stadtentwicklung und Raumordnung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,23,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2503,Hochbau- und Förderungsmaßnahmen in Berlin und Bonn,11999,11,Vermischte Einnahmen, ,42,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2503,Hochbau- und Förderungsmaßnahmen in Berlin und Bonn,28201,11,Zuschüsse für die Wiedererrichtung des Berliner Schlosses - Bau des Humboldt Forums im Schlossareal Berlin, ,42,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2503,Hochbau- und Förderungsmaßnahmen in Berlin und Bonn,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,42,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11999,12,Vermischte Einnahmen, ,55,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,55,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,55,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,55,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,55,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,55,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2512,Bundesministerium,11101,12,"Gebühren, sonstige Entgelte", ,62,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2512,Bundesministerium,11999,11,Vermischte Einnahmen, ,62,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2512,Bundesministerium,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,62,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2512,Bundesministerium,12901,12,Einnahmen aus Veranstaltungen, ,62,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2512,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,62,16,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2512,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,62,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2514,Bundesamt für Bauwesen und Raumordnung,11101,16,"Gebühren, sonstige Entgelte", ,66,1,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2514,Bundesamt für Bauwesen und Raumordnung,11901,165,Einnahmen aus Veröffentlichungen, ,66,20,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2514,Bundesamt für Bauwesen und Raumordnung,11999,165,Vermischte Einnahmen, ,66,2020,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2514,Bundesamt für Bauwesen und Raumordnung,12401,860,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,67,9,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Verwaltungseinnahmen,2514,Bundesamt für Bauwesen und Raumordnung,13201,16,Erlöse aus der Veräußerung von beweglichen Sachen, ,67,5,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2514,Bundesamt für Bauwesen und Raumordnung,26101,16,Erstattung von Verwaltungskosten aus dem Inland, ,67,3081,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2514,Bundesamt für Bauwesen und Raumordnung,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,67,0,2022
25,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",E,Übrige Einnahmen,2514,Bundesamt für Bauwesen und Raumordnung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,67,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3002,"Leistungsfähigkeit des Bildungswesens, Nachwuchsförderung",16201,142,Zinsen für Darlehen nach dem Bundesausbildungsförderungsgesetz (BAföG), ,8,11000,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3002,"Leistungsfähigkeit des Bildungswesens, Nachwuchsförderung",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,8,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3002,"Leistungsfähigkeit des Bildungswesens, Nachwuchsförderung",16221,142,Zinsen, ,8,1,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3002,"Leistungsfähigkeit des Bildungswesens, Nachwuchsförderung",18221,142,Tilgung, ,8,5,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3003,Wettbewerbsfähigkeit des Wissenschafts- und Innovationssystems,23201,139,Einnahmen aus Zuweisungen der Länder für KI in der Hochschulbildung, ,30,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3003,Wettbewerbsfähigkeit des Wissenschafts- und Innovationssystems,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,30,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3004,"Forschung für Innovationen, Hightech-Strategie",23201,165,Einnahmen aus Zuweisungen der Länder zur Förderinitiative Innovative Hochschule, ,65,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3004,"Forschung für Innovationen, Hightech-Strategie",23202,165,Einnahmen aus Zuweisungen der Länder zur Nationalen Kohorte, ,65,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3004,"Forschung für Innovationen, Hightech-Strategie",23203,164,Einnahmen aus Zuweisungen der Länder für Deutsche Zentren der Gesundheitsforschung, ,65,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3004,"Forschung für Innovationen, Hightech-Strategie",23204,165,Einnahmen aus Zuweisungen der Länder zur Deutschen Allianz Meeresforschung, ,65,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3004,"Forschung für Innovationen, Hightech-Strategie",23205,164,Einnahmen aus Zuweisungen der Länder für KI-Kompetenzzentren, ,65,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3004,"Forschung für Innovationen, Hightech-Strategie",27201,165,Einnahmen von der Europäischen Union für Forschungs- und Bildungsprogramme, ,65,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3004,"Forschung für Innovationen, Hightech-Strategie",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,65,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28208,11,Einnahmen aus Prämienzahlungen der Bundesanstalt für Immobilienaufgaben, ,125,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,125,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,125,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,125,0,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,125,240,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,125,0,2022
30,Bundesministerium für Bildung und Forschung,E,Verwaltungseinnahmen,3012,Bundesministerium,11101,11,"Gebühren, sonstige Entgelte", ,132,0,2022
30,Bundesministerium für Bildung und Forschung,E,Verwaltungseinnahmen,3012,Bundesministerium,11999,11,Vermischte Einnahmen, ,132,30000,2022
30,Bundesministerium für Bildung und Forschung,E,Verwaltungseinnahmen,3012,Bundesministerium,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,132,0,2022
30,Bundesministerium für Bildung und Forschung,E,Verwaltungseinnahmen,3012,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,133,5,2022
30,Bundesministerium für Bildung und Forschung,E,Übrige Einnahmen,3012,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,133,0,2022
32,Bundesschuld,E,Übrige Einnahmen,3201,Kreditaufnahme,32511,830,Einnahmen aus Krediten vom Kreditmarkt, ,6,138942200,2022
32,Bundesschuld,E,Übrige Einnahmen,3201,Kreditaufnahme,32512,830,Einnahmen aus Krediten aufgrund des Gesetzes zur Förderung der Stabilität und des Wachstums der Wirtschaft, ,6,0,2022
32,Bundesschuld,E,Verwaltungseinnahmen,3205,Verzinsung,11101,830,"Gebühren, sonstige Entgelte", ,8,3411,2022
32,Bundesschuld,E,Verwaltungseinnahmen,3205,Verzinsung,11102,661,Einnahmen aus der Erstattung nach dem Stabilisierungsfondsgesetz, ,8,56171,2022
32,Bundesschuld,E,Übrige Einnahmen,3205,Verzinsung,16212,830,Zinseinnahmen aus dem Kassenmanagement des Bundes, ,8,239122,2022
32,Bundesschuld,E,Verwaltungseinnahmen,3208,"Bürgschaften, Garantien und sonstige Gewährleistungen",11102,680,Entgelte und sonstige Einnahmen aus Gewährleistungsmaßnahmen, ,16,1030000,2022
32,Bundesschuld,E,Übrige Einnahmen,3208,"Bürgschaften, Garantien und sonstige Gewährleistungen",14101,680,Einnahmen aus der Inanspruchnahme von Gewährleistungen aus dem Inland, ,16,20000,2022
32,Bundesschuld,E,Übrige Einnahmen,3208,"Bürgschaften, Garantien und sonstige Gewährleistungen",14601,680,Einnahmen aus der Inanspruchnahme von Gewährleistungen aus dem Ausland, ,16,340000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1101,820,Lohnsteuer, ,6,100343000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1201,820,Veranlagte Einkommensteuer, ,7,29793000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1301,820,Nicht veranlagte Steuern vom Ertrag (ohne das in Tit. 018 03 erfasste Aufkommen), ,7,16125000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1401,820,Körperschaftsteuer, ,7,20875000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1501,820,Umsatzsteuer, ,7,99663000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1502,820,Sanierungshilfen, ,7,-800000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1601,820,Einfuhrumsatzsteuer, ,7,37607000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1602,820,Zuweisungen an Länder gemäß § 11 des Gesetzes über den Finanzausgleich zwischen Bund und Ländern, ,8,-10512000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1701,820,Gewerbesteuerumlage, ,8,2210000,2022
60,Allgemeine Finanzverwaltung,E,Gemeinschaftsteuern und Gewerbesteuerumlage,6001,Steuern,1803,820,Abgeltungsteuer auf Zins- und Veräußerungserträge, ,8,3784000,2022
60,Allgemeine Finanzverwaltung,E,EU-Eigenmittel,6001,Steuern,2101,820,Mehrwertsteuer-Eigenmittel der EU, ,8,-4740000,2022
60,Allgemeine Finanzverwaltung,E,EU-Eigenmittel,6001,Steuern,2202,820,BNE-Eigenmittel der EU, ,8,-29600000,2022
60,Allgemeine Finanzverwaltung,E,EU-Eigenmittel,6001,Steuern,2203,820,Kunststoff-Eigenmittel der EU, ,8,-1390000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3102,820,Energiesteuer (aus dem Verbrauch von anderen Heizstoffen als von Erdgas), ,8,1069000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3103,820,"Energiesteuer (sonstiges Aufkommen, ohne das in den Titeln 031 02 und 031 04 erfasste Aufkommen)", ,8,33331000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3104,820,Energiesteuer (aus dem Verbrauch von Erdgas), ,8,3100000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3105,820,Zuweisungen an die Länder - Regionalisierungsmittel, ,8,-9744000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3202,820,Tabaksteuer, ,8,15220000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3301,820,Alkoholsteuer, ,8,2130000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3302,820,Alkopopsteuer, ,9,2000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3401,820,Schaumweinsteuer, ,9,365000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3402,820,Zwischenerzeugnissteuer, ,9,22000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3502,820,Kaffeesteuer, ,9,1060000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3602,820,Versicherungsteuer, ,9,15650000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3703,820,Stromsteuer, ,9,6850000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3801,820,Kfz-Steuer, ,9,9560000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3802,820,Zuweisung an die Länder zum Ausgleich der weggefallenen Einnahmen aus der Kfz-Steuer und der Lkw-Maut, ,9,-8992000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,3901,820,Luftverkehrsteuer, ,9,1115000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,4101,820,Kernbrennstoffsteuer, ,9,0,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,4401,820,Solidaritätszuschlag zur Lohnsteuer, ,9,3870000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,4402,820,Solidaritätszuschlag zur Einkommensteuer, ,10,2740000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,4403,820,Solidaritätszuschlag zu den nicht veranlagten Steuern vom Ertrag (ohne das in Tit. 044 06 erfasste Aufkommen), ,10,1745000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,4404,820,Solidaritätszuschlag zur Körperschaftsteuer, ,10,2320000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,4406,820,Solidaritätszuschlag zur Abgeltungsteuer auf Zins- und Veräußerungserträge, ,10,475000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,4902,820,Restzahlungen aus entfallenen Steuerarten und Abführungen, ,10,0,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,4903,820,Pauschalierte Einfuhrabgaben, ,10,2000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,1112,820,Entwurf eines Steuerentlastungsgesetzes 2022, ,10,-6985000,2022
60,Allgemeine Finanzverwaltung,E,Bundessteuern,6001,Steuern,1211,820,Entwurf eines Vierten Gesetzes zur Umsetzung steuerlicher Hilfsmaßnahmen zur Bewältigung der Corona-Krise (Viertes Corona-Steuerhilfegesetz), ,11,-75000,2022
