individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,soll
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,11201,750,"Geldstrafen, Geldbußen und Gerichtskosten", ,181,200
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,11999,750,Vermischte Einnahmen, ,181,30
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,12903,750,Erstattung von Ausgaben durch die EASA und durch Dritte, ,181,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,13201,750,Erlöse aus der Veräußerung von beweglichen Sachen, ,181,656
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1221,Luftfahrt-Bundesamt,26102,750,Einnahmen aus Luftverkehrssicherheitsseminaren, ,181,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1221,Luftfahrt-Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,181,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1221,Luftfahrt-Bundesamt,26114,750,Erstattung von Personalausgaben durch die DFS Deutsche Flugsicherung GmbH, ,182,8300
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,11101,750,"Gebühren, sonstige Entgelte", ,188,12707
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,11201,750,"Geldstrafen, Geldbußen und Gerichtskosten", ,188,120
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,11999,750,Vermischte Einnahmen, ,188,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,13201,750,Erlöse aus der Veräußerung von beweglichen Sachen, ,188,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1222,Bundesaufsichtsamt für Flugsicherung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,188,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,11999,719,Vermischte Einnahmen, ,193,1
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,12401,719,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,193,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen, ,193,1
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,26101,719,Erstattung von Verwaltungsausgaben aus dem Inland, ,193,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,193,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1228,Fernstraßen-Bundesamt,11101,719,"Gebühren, sonstige Entgelte", ,198,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1228,Fernstraßen-Bundesamt,11201,719,"Geldstrafen, Geldbußen und Gerichtskosten", ,198,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1228,Fernstraßen-Bundesamt,11901,719,Einnahmen aus Veröffentlichungen, ,198,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1228,Fernstraßen-Bundesamt,11999,719,Vermischte Einnahmen, ,198,2017
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1228,Fernstraßen-Bundesamt,26101,719,Erstattung der Verwaltungsausgaben des FBA von den Ländern, ,198,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1228,Fernstraßen-Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,198,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1401,Verpflichtungen im Rahmen der Mitgliedschaft zur NATO und zu anderen internationalen Institutionen sowie Maßnahmen im Zusammenhang mit internationalen Einsätzen,16603,32,Erträge aus dem Konto bei der Zentralbank der Vereinigten Staaten von Amerika, ,9,1138
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1401,Verpflichtungen im Rahmen der Mitgliedschaft zur NATO und zu anderen internationalen Institutionen sowie Maßnahmen im Zusammenhang mit internationalen Einsätzen,26601,32,Einnahmen aus Erstattungen für Maßnahmen der Bundeswehr im Zusammenhang mit internationalen Einsätzen, ,9,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1401,Verpflichtungen im Rahmen der Mitgliedschaft zur NATO und zu anderen internationalen Institutionen sowie Maßnahmen im Zusammenhang mit internationalen Einsätzen,28601,32,Erstattungen der NATO für Unterstützungsleistungen und Aufwendungen der Bundesrepublik Deutschland, ,9,1100
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",11104,32,Einnahmen aus der Heilbehandlung Dritter, ,25,29500
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,25,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",38202,890,"Einnahmen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen", ,25,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",11953,39,Vermischte Einnahmen, ,25,3800
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",23253,39,Beteiligung an den Versorgungslasten des Bundes, ,25,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1404,"Wehrforschung, Entwicklung und Erprobung",28101,36,"Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-﻿, Entwicklungs- und Erprobungskosten", ,42,28842
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1404,"Wehrforschung, Entwicklung und Erprobung",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,42,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1405,Militärische Beschaffungen,35901,850,Entnahmen aus Rücklage zur Gewährleistung überjähriger Planungs- und Finanzierungssicherheit für Rüstungsinvestitionen, ,51,500000
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1406,Materialerhaltung der Bundeswehr,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,71,0
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1407,Sonstiger Betrieb der Bundeswehr,11999,32,Vermischte Einnahmen, ,78,400
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1407,Sonstiger Betrieb der Bundeswehr,13201,32,Erlöse aus der Veräußerung von beweglichen Sachen, ,78,102400
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1407,Sonstiger Betrieb der Bundeswehr,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,79,0
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1408,Unterbringung,12401,32,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,90,21500
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,15301,32,Zinseinnahmen aus Darlehen an Gemeinden und Gemeindeverbände, ,91,1
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,16201,32,Sonstige Zinseinnahmen aus Darlehen, ,92,3
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,17301,32,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden, ,92,170
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,18201,32,Sonstige Darlehensrückflüsse, ,92,400
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,26601,32,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen, ,92,360
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,28601,32,Erstattung der Kosten für die Verwaltung und die Mitbenutzung von NATO-Einrichtungen in Deutschland und damit zusammenhängende Unterstützungsleistungen, ,92,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,28603,32,Beiträge anderer NATO-Mitgliedstaaten im Zusammenhang mit dem NATO-Sicherheits-Investitionsprogramm in der Bundesrepublik Deutschland, ,93,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,93,0
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1410,Sonstige Bewilligungen,11101,32,"Gebühren, sonstige Entgelte", ,108,220
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1410,Sonstige Bewilligungen,11201,32,"Geldstrafen, Geldbußen und Gerichtskosten", ,108,5500
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1410,Sonstige Bewilligungen,11999,32,Vermischte Einnahmen, ,108,1731
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1410,Sonstige Bewilligungen,12501,32,Leistungen Dritter für Aufträge an militärische oder zivile Dienststellen, ,110,1022
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,16202,32,Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Inlandsverträgen, ,111,3000
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,16602,32,Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Auslandsverträgen, ,111,6000
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,27201,32,Einnahmen aus Zuschüssen von der EU, ,111,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,26111,32,Erstattungen Dritter - Inland -, ,112,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,26611,32,Erstattungen Dritter - Ausland -, ,112,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,38113,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,112,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,117,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,117,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,117,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,38,Vermischte Einnahmen, ,117,500
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,38,Beteiligung an den Versorgungslasten des Bundes, ,117,250
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1412,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,124,0
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",11101,31,"Gebühren, sonstige Entgelte", ,129,60
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",12101,31,Gewinne aus Unternehmen und Beteiligungen, ,129,0
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",12901,165,Leistungen Dritter für Aufträge an die Universitäten der Bundeswehr und sonstige Forschungseinrichtungen im Verteidigungsressort, ,129,2900
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",12902,165,Einnahmen der Universitäten der Bundeswehr aus Studiengebühren von externen Studierenden sowie aus sonstigen Dienstleistungen für Dritte, ,129,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",26101,31,Einnahmen aus Gemeinkostenerstattungen im Rahmen von Aufträgen Dritter, ,129,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",28101,31,Erstattungen Dritter für die Gestellung von Personal der Bundeswehr, ,130,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,130,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,130,0
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",38201,890,Einnahmen aus der Durchführung sonstiger Veranstaltungen, ,130,0
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1501,Gesetzliche Krankenversicherung,11999,314,Vermischte Einnahmen, ,7,0
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1502,Pflegevorsorge und sonstige soziale Sicherung,11999,314,Vermischte Einnahmen, ,11,200
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1503,Prävention und Gesundheitsverbände,11999,314,Vermischte Einnahmen, ,16,2000
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1504,Forschungsvorhaben und -einrichtungen,11999,314,Vermischte Einnahmen, ,28,3000
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1505,Internationales Gesundheitswesen,11999,314,Vermischte Einnahmen, ,41,200
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11999,11,Vermischte Einnahmen, ,45,0
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,27201,314,Einnahmen aus Zuschüssen von der EU, ,45,0
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,45,0
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,45,0
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,45,0
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,46,40
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,46,0
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1512,Bundesministerium,11101,314,"Gebühren, sonstige Entgelte", ,53,300
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1512,Bundesministerium,11999,11,Vermischte Einnahmen, ,53,60
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1512,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,53,100
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1512,Bundesministerium,23601,11,Erstattung der Aufwendungen für die Prüfung des Spitzenverbandes Bund, ,53,574
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1512,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,53,0
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,11101,314,"Gebühren, sonstige Entgelte", ,62,4
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,11901,314,Einnahmen aus Veröffentlichungen, ,62,30
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,11999,314,Vermischte Einnahmen, ,62,220
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,13201,314,Erlöse aus der Veräußerung von beweglichen Sachen, ,62,0
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,23601,314,Einnahmen aus Mitteln der GKV zur Umsetzung der Präventionsstrategie, ,62,0
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,62,0
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,63,0
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1515,Paul-Ehrlich-Institut,11101,314,"Gebühren, sonstige Entgelte", ,70,20966
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1515,Paul-Ehrlich-Institut,11999,314,Vermischte Einnahmen, ,70,0
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1515,Paul-Ehrlich-Institut,12401,314,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,70,78
